method,scenario_id,scenario,rep,N,n_X,sigma2_x,ATE_est,NDE_d1_est,NDE_d0_est,NIE_d1_est,NIE_d0_est,ATE_true,NDE_d1_true,NDE_d0_true,NIE_d1_true,NIE_d0_true,ATE_bias,NDE_d1_bias,NDE_d0_bias,NIE_d1_bias,NIE_d0_bias,converged,first_10_loss,last_10_loss,last_10_loss_sd,relative_drop,relative_sd
lsem_i_oracleZ,3,N1000_nX200_sx1,27,1000,200,1,1.730618,1.262922,1.016090,0.714529,0.467696,1.686939,1.303121,1.111212,0.575727,0.383818,0.043680,-0.040198,-0.095122,0.138802,0.083878,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,28,1000,200,1,1.753857,1.348253,1.177461,0.576396,0.405604,1.702428,1.318716,1.126859,0.575569,0.383713,0.051429,0.029537,0.050602,0.000827,0.021892,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,29,1000,200,1,1.850284,1.373610,1.102279,0.748005,0.476674,1.702760,1.318900,1.126971,0.575789,0.383860,0.147524,0.054710,-0.024692,0.172215,0.092814,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,30,1000,200,1,1.591703,1.307704,1.172547,0.419156,0.283999,1.693231,1.309447,1.117555,0.575676,0.383784,-0.101528,-0.001742,0.054993,-0.156520,-0.099785,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,31,1000,200,1,1.767244,1.466384,1.290094,0.477150,0.300859,1.677910,1.294703,1.103100,0.574810,0.383206,0.089334,0.171681,0.186994,-0.097660,-0.082347,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,32,1000,200,1,1.738665,1.307704,1.032358,0.706307,0.430962,1.707422,1.323731,1.131886,0.575536,0.383691,0.031243,-0.016028,-0.099528,0.130771,0.047271,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,33,1000,200,1,1.672969,1.296189,1.073635,0.599335,0.376780,1.709808,1.325657,1.133581,0.576227,0.384151,-0.036839,-0.029468,-0.059947,0.023108,-0.007371,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,34,1000,200,1,1.724655,1.415248,1.228323,0.496331,0.309407,1.735032,1.351858,1.160271,0.574761,0.383174,-0.010377,0.063390,0.068052,-0.078429,-0.073767,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,35,1000,200,1,1.611285,1.249876,1.047369,0.563917,0.361410,1.703916,1.320551,1.128868,0.575048,0.383365,-0.092631,-0.070675,-0.081499,-0.011132,-0.021956,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,36,1000,200,1,1.577932,1.307665,1.167053,0.410879,0.270267,1.696215,1.312826,1.121131,0.575084,0.383389,-0.118282,-0.005160,0.045923,-0.164205,-0.113122,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,37,1000,200,1,1.818211,1.360365,1.103831,0.714380,0.457845,1.683141,1.299733,1.108029,0.575112,0.383408,0.135070,0.060632,-0.004198,0.139268,0.074437,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,38,1000,200,1,1.687255,1.287401,1.137116,0.550139,0.399854,1.706602,1.322149,1.129923,0.576679,0.384453,-0.019347,-0.034748,0.007194,-0.026541,0.015401,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,39,1000,200,1,1.691240,1.360660,1.141971,0.549268,0.330579,1.696497,1.313028,1.121293,0.575203,0.383469,-0.005257,0.047633,0.020678,-0.025935,-0.052890,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,40,1000,200,1,1.742688,1.313612,1.098640,0.644047,0.429076,1.724448,1.340436,1.148431,0.576017,0.384011,0.018240,-0.026825,-0.049790,0.068030,0.045065,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,41,1000,200,1,1.762562,1.346809,1.136630,0.625932,0.415753,1.707751,1.323615,1.131546,0.576205,0.384136,0.054811,0.023194,0.005084,0.049727,0.031617,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,42,1000,200,1,1.816509,1.376188,1.199075,0.617434,0.440321,1.687318,1.303510,1.111605,0.575713,0.383809,0.129190,0.072678,0.087470,0.041720,0.056512,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,43,1000,200,1,1.672556,1.241594,1.042985,0.629571,0.430962,1.711676,1.328285,1.136589,0.575088,0.383392,-0.039120,-0.086690,-0.093604,0.054484,0.047570,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,44,1000,200,1,1.364417,1.101938,1.005764,0.358653,0.262479,1.684022,1.300273,1.108399,0.575624,0.383749,-0.319605,-0.198335,-0.102634,-0.216971,-0.121270,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,45,1000,200,1,1.855411,1.360465,1.126222,0.729189,0.494946,1.680501,1.296807,1.104959,0.575542,0.383695,0.174910,0.063658,0.021263,0.153647,0.111252,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,46,1000,200,1,1.880800,1.489007,1.272743,0.608057,0.391793,1.691024,1.307829,1.116231,0.574792,0.383195,0.189777,0.181179,0.156512,0.033265,0.008598,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,47,1000,200,1,1.965387,1.552160,1.281141,0.684247,0.413227,1.682488,1.297758,1.105393,0.577095,0.384730,0.282899,0.254402,0.175748,0.107152,0.028497,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,48,1000,200,1,1.586206,1.145804,1.008449,0.577757,0.440402,1.707289,1.322813,1.130576,0.576713,0.384475,-0.121083,-0.177009,-0.122126,0.001044,0.055927,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,49,1000,200,1,1.649581,1.232180,0.999025,0.650556,0.417402,1.670502,1.287571,1.096106,0.574397,0.382931,-0.020921,-0.055391,-0.097081,0.076160,0.034470,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,50,1000,200,1,1.629694,1.320992,1.109511,0.520183,0.308702,1.726438,1.342176,1.150045,0.576393,0.384262,-0.096744,-0.021184,-0.040535,-0.056209,-0.075560,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,51,1000,200,1,1.660236,1.325423,1.165988,0.494248,0.334813,1.707983,1.324262,1.132401,0.575582,0.383721,-0.047747,0.001161,0.033587,-0.081334,-0.048908,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,52,1000,200,1,1.645583,1.185948,0.992869,0.652714,0.459635,1.691097,1.306981,1.114923,0.576174,0.384116,-0.045514,-0.121033,-0.122054,0.076540,0.075519,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,53,1000,200,1,1.749725,1.262882,1.069857,0.679868,0.486843,1.734037,1.350370,1.158536,0.575501,0.383667,0.015688,-0.087488,-0.088679,0.104368,0.103176,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,54,1000,200,1,1.762588,1.335528,1.136750,0.625837,0.427059,1.696307,1.312650,1.120821,0.575486,0.383657,0.066280,0.022878,0.015929,0.050351,0.043402,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,55,1000,200,1,1.848063,1.355373,1.097410,0.750653,0.492690,1.690426,1.306904,1.115143,0.575284,0.383522,0.157636,0.048469,-0.017733,0.175369,0.109168,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,56,1000,200,1,1.561103,1.161275,0.982153,0.578949,0.399828,1.676339,1.292978,1.101298,0.575040,0.383360,-0.115236,-0.131704,-0.119145,0.003909,0.016468,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,57,1000,200,1,1.751688,1.247377,1.099347,0.652341,0.504311,1.703486,1.319733,1.127857,0.575630,0.383753,0.048202,-0.072356,-0.028510,0.076711,0.120558,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,58,1000,200,1,1.693693,1.255506,1.070980,0.622712,0.438187,1.704759,1.320252,1.127999,0.576760,0.384507,-0.011066,-0.064746,-0.057018,0.045952,0.053680,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,59,1000,200,1,1.713268,1.388950,1.205025,0.508243,0.324318,1.704048,1.320349,1.128500,0.575548,0.383699,0.009221,0.068601,0.076526,-0.067305,-0.059380,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,60,1000,200,1,1.636183,1.280944,1.153662,0.482521,0.355238,1.714772,1.331507,1.139875,0.574897,0.383264,-0.078589,-0.050563,0.013787,-0.092376,-0.028026,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,61,1000,200,1,1.640846,1.245652,1.077122,0.563724,0.395194,1.693528,1.309538,1.117543,0.575986,0.383990,-0.052682,-0.063886,-0.040421,-0.012262,0.011204,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,62,1000,200,1,1.692533,1.325282,1.154423,0.538110,0.367251,1.711014,1.326656,1.134478,0.576536,0.384357,-0.018481,-0.001375,0.019945,-0.038427,-0.017107,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,63,1000,200,1,1.669604,1.338780,1.145233,0.524372,0.330824,1.688751,1.304394,1.112215,0.576536,0.384357,-0.019146,0.034386,0.033018,-0.052164,-0.053533,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,64,1000,200,1,1.723771,1.254710,1.026602,0.697170,0.469061,1.729196,1.345876,1.154216,0.574980,0.383320,-0.005425,-0.091166,-0.127614,0.122190,0.085741,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,65,1000,200,1,1.834562,1.371517,1.181387,0.653175,0.463046,1.690844,1.307053,1.115157,0.575688,0.383792,0.143718,0.064464,0.066231,0.077487,0.079254,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,66,1000,200,1,1.677580,1.285579,1.117231,0.560349,0.392001,1.701663,1.317620,1.125599,0.576065,0.384043,-0.024083,-0.032041,-0.008368,-0.015716,0.007958,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,67,1000,200,1,1.784651,1.312444,1.154245,0.630406,0.472207,1.694818,1.310797,1.118787,0.576031,0.384021,0.089833,0.001647,0.035459,0.054374,0.088186,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,68,1000,200,1,1.532782,1.256762,1.132564,0.400217,0.276020,1.718843,1.334395,1.142171,0.576671,0.384448,-0.186061,-0.077633,-0.009607,-0.176454,-0.108428,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,69,1000,200,1,1.797507,1.399604,1.159871,0.637636,0.397903,1.698840,1.315383,1.123654,0.575186,0.383457,0.098667,0.084221,0.036217,0.062450,0.014446,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,70,1000,200,1,1.617726,1.251796,1.052087,0.565639,0.365929,1.741833,1.357856,1.165867,0.575966,0.383977,-0.124107,-0.106059,-0.113780,-0.010327,-0.018048,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,71,1000,200,1,1.393705,1.164379,1.053563,0.340142,0.229326,1.683591,1.299138,1.106912,0.576679,0.384453,-0.289886,-0.134759,-0.053349,-0.236537,-0.155127,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,72,1000,200,1,1.691375,1.285143,1.078143,0.613232,0.406232,1.718017,1.334730,1.143086,0.574931,0.383287,-0.026641,-0.049587,-0.064943,0.038301,0.022945,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,73,1000,200,1,1.804453,1.325995,1.124518,0.679936,0.478458,1.694772,1.310881,1.118935,0.575837,0.383891,0.109681,0.015115,0.005583,0.104099,0.094567,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,74,1000,200,1,1.755902,1.323286,1.129521,0.626380,0.432616,1.702142,1.318681,1.126951,0.575191,0.383461,0.053760,0.004604,0.002571,0.051189,0.049155,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,75,1000,200,1,1.705524,1.323729,1.122345,0.583179,0.381795,1.677494,1.294054,1.102334,0.575161,0.383440,0.028030,0.029675,0.020011,0.008019,-0.001646,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,76,1000,200,1,1.704946,1.297024,1.106497,0.598449,0.407922,1.718630,1.335833,1.144435,0.574195,0.382797,-0.013684,-0.038810,-0.037938,0.024254,0.025125,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,77,1000,200,1,1.899846,1.373553,1.153279,0.746567,0.526293,1.703282,1.319057,1.126944,0.576337,0.384225,0.196565,0.054496,0.026335,0.170230,0.142068,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,78,1000,200,1,1.574455,1.259387,1.123006,0.451450,0.315068,1.691707,1.307628,1.115589,0.576118,0.384079,-0.117251,-0.048241,0.007417,-0.124668,-0.069011,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,79,1000,200,1,1.640374,1.274907,1.095603,0.544771,0.365468,1.736438,1.352964,1.161228,0.575211,0.383474,-0.096064,-0.078058,-0.065624,-0.030440,-0.018006,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,80,1000,200,1,1.803553,1.398228,1.217470,0.586084,0.405325,1.712007,1.327878,1.135814,0.576194,0.384129,0.091546,0.070350,0.081656,0.009890,0.021196,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,81,1000,200,1,1.733572,1.228232,1.010979,0.722593,0.505340,1.700052,1.316772,1.125133,0.574919,0.383279,0.033520,-0.088541,-0.114154,0.147674,0.122061,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,82,1000,200,1,1.551384,1.312465,1.179154,0.372230,0.238919,1.721448,1.337665,1.145774,0.575674,0.383783,-0.170064,-0.025201,0.033380,-0.203444,-0.144864,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,83,1000,200,1,1.777202,1.371766,1.163410,0.613791,0.405436,1.696370,1.312394,1.120406,0.575964,0.383976,0.080832,0.059372,0.043004,0.037828,0.021460,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,84,1000,200,1,1.576008,1.263474,1.088092,0.487916,0.312534,1.673667,1.289656,1.097651,0.576016,0.384011,-0.097660,-0.026183,-0.009559,-0.088101,-0.071477,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,85,1000,200,1,1.697448,1.387576,1.265415,0.432033,0.309873,1.705630,1.321687,1.129715,0.575915,0.383943,-0.008182,0.065889,0.135700,-0.143882,-0.074071,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,86,1000,200,1,1.579617,1.271825,1.101585,0.478032,0.307792,1.713597,1.329749,1.137825,0.575772,0.383848,-0.133980,-0.057924,-0.036240,-0.097740,-0.076056,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,87,1000,200,1,1.686235,1.248532,1.064668,0.621567,0.437703,1.703012,1.320051,1.128571,0.574441,0.382961,-0.016777,-0.071519,-0.063903,0.047126,0.054742,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,88,1000,200,1,1.758511,1.371838,1.196762,0.561749,0.386672,1.707637,1.323534,1.131483,0.576154,0.384103,0.050874,0.048304,0.065280,-0.014406,0.002570,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,89,1000,200,1,1.640203,1.262895,1.072670,0.567533,0.377308,1.697127,1.313476,1.121650,0.575477,0.383652,-0.056924,-0.050580,-0.048980,-0.007944,-0.006344,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,90,1000,200,1,1.702573,1.259442,1.000559,0.702014,0.443131,1.730375,1.346734,1.154914,0.575461,0.383640,-0.027802,-0.087292,-0.154355,0.126553,0.059491,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,91,1000,200,1,1.792157,1.377232,1.214216,0.577941,0.414925,1.685532,1.302193,1.110524,0.575008,0.383339,0.106626,0.075039,0.103693,0.002933,0.031586,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,92,1000,200,1,1.873657,1.342567,1.110461,0.763196,0.531090,1.703717,1.319583,1.127516,0.576201,0.384134,0.169940,0.022984,-0.017055,0.186995,0.146956,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,93,1000,200,1,1.749005,1.351268,1.118487,0.630518,0.397737,1.724402,1.341144,1.149516,0.574886,0.383257,0.024603,0.010123,-0.031029,0.055632,0.014480,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,94,1000,200,1,1.581271,1.202918,0.999706,0.581565,0.378353,1.723423,1.339347,1.147309,0.576115,0.384076,-0.142152,-0.136429,-0.147603,0.005451,-0.005723,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,95,1000,200,1,1.699641,1.310921,1.135643,0.563998,0.388720,1.698717,1.314058,1.121729,0.576989,0.384659,0.000923,-0.003137,0.013914,-0.012991,0.004061,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,96,1000,200,1,1.845323,1.440161,1.229645,0.615679,0.405163,1.708260,1.324258,1.132257,0.576003,0.384002,0.137063,0.115903,0.097387,0.039675,0.021160,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,97,1000,200,1,1.705796,1.265616,1.046790,0.659006,0.440180,1.710628,1.326608,1.134598,0.576030,0.384020,-0.004832,-0.060992,-0.087808,0.082975,0.056160,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,98,1000,200,1,1.775688,1.363663,1.160097,0.615591,0.412026,1.710642,1.327138,1.135386,0.575256,0.383504,0.065047,0.036525,0.024712,0.040335,0.028522,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,99,1000,200,1,1.879355,1.424597,1.199898,0.679457,0.454758,1.686600,1.303332,1.111699,0.574902,0.383268,0.192754,0.121265,0.088199,0.104556,0.071490,,,,,,
lsem_i_oracleZ,3,N1000_nX200_sx1,100,1000,200,1,1.767382,1.373832,1.114070,0.653312,0.393550,1.687037,1.303312,1.111450,0.575587,0.383725,0.080345,0.070520,0.002620,0.077725,0.009825,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,1,1000,200,3,1.641276,1.280634,1.081809,0.559467,0.360642,1.662181,1.278668,1.086911,0.575270,0.383513,-0.020905,0.001966,-0.005102,-0.015804,-0.022871,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,2,1000,200,3,1.768527,1.386367,1.200168,0.568358,0.382159,1.720502,1.337377,1.145814,0.574688,0.383125,0.048025,0.048991,0.054354,-0.006330,-0.000966,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,3,1000,200,3,1.561891,1.232846,1.086274,0.475617,0.329045,1.718411,1.334762,1.142938,0.575473,0.383649,-0.156520,-0.101916,-0.056664,-0.099856,-0.054604,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,4,1000,200,3,1.604440,1.225375,1.057007,0.547434,0.379065,1.689913,1.305976,1.114008,0.575905,0.383936,-0.085472,-0.080601,-0.057001,-0.028471,-0.004871,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,5,1000,200,3,1.651713,1.282304,1.072318,0.579395,0.369409,1.687321,1.303605,1.111747,0.575573,0.383715,-0.035608,-0.021301,-0.039429,0.003822,-0.014306,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,6,1000,200,3,1.663593,1.245633,1.039769,0.623824,0.417959,1.730356,1.346141,1.154033,0.576323,0.384215,-0.066763,-0.100507,-0.114264,0.047501,0.033744,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,7,1000,200,3,1.586733,1.164252,0.998988,0.587745,0.422482,1.712686,1.328975,1.137119,0.575567,0.383711,-0.125952,-0.164723,-0.138131,0.012178,0.038770,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,8,1000,200,3,1.671252,1.271668,1.083828,0.587425,0.399584,1.701794,1.318491,1.126839,0.574955,0.383303,-0.030542,-0.046822,-0.043012,0.012470,0.016281,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,9,1000,200,3,1.528811,1.240708,1.089683,0.439128,0.288103,1.714603,1.331170,1.139454,0.575149,0.383433,-0.185792,-0.090462,-0.049771,-0.136021,-0.095330,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,10,1000,200,3,1.668989,1.305501,1.097747,0.571242,0.363488,1.688255,1.304762,1.113016,0.575239,0.383492,-0.019266,0.000738,-0.015269,-0.003997,-0.020004,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,11,1000,200,3,1.643121,1.305622,1.139489,0.503632,0.337499,1.678200,1.294706,1.102959,0.575242,0.383494,-0.035079,0.010916,0.036531,-0.071610,-0.045995,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,12,1000,200,3,1.648392,1.333519,1.156935,0.491457,0.314873,1.714413,1.330432,1.138441,0.575972,0.383981,-0.066020,0.003087,0.018494,-0.084515,-0.069108,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,13,1000,200,3,1.688458,1.340640,1.125384,0.563074,0.347818,1.690792,1.306648,1.114576,0.576216,0.384144,-0.002334,0.033992,0.010808,-0.013142,-0.036326,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,14,1000,200,3,1.770666,1.313912,1.107085,0.663581,0.456754,1.692684,1.308964,1.117105,0.575579,0.383719,0.077982,0.004947,-0.010020,0.088002,0.073035,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,15,1000,200,3,1.666699,1.248547,1.006928,0.659771,0.418152,1.696286,1.312505,1.120615,0.575671,0.383781,-0.029587,-0.063958,-0.113687,0.084100,0.034371,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,16,1000,200,3,1.744066,1.256995,1.052076,0.691990,0.487071,1.704707,1.320853,1.128926,0.575780,0.383854,0.039360,-0.063858,-0.076850,0.116210,0.103218,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,17,1000,200,3,1.798849,1.391830,1.181490,0.617359,0.407019,1.708982,1.325070,1.133114,0.575868,0.383912,0.089867,0.066760,0.048376,0.041491,0.023107,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,18,1000,200,3,1.599051,1.301628,1.139675,0.459377,0.297424,1.727958,1.343633,1.151470,0.576488,0.384326,-0.128907,-0.042005,-0.011795,-0.117112,-0.086902,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,19,1000,200,3,1.715583,1.306188,1.069008,0.646575,0.409394,1.702930,1.319061,1.127126,0.575803,0.383869,0.012653,-0.012872,-0.058118,0.070772,0.025525,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,20,1000,200,3,1.668868,1.316837,1.138478,0.530389,0.352031,1.668609,1.284794,1.092887,0.575722,0.383814,0.000259,0.032043,0.045591,-0.045332,-0.031784,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,21,1000,200,3,1.672273,1.290679,1.106334,0.565939,0.381594,1.708204,1.323777,1.131564,0.576640,0.384427,-0.035931,-0.033098,-0.025229,-0.010702,-0.002833,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,22,1000,200,3,1.539648,1.235929,1.083384,0.456264,0.303719,1.712266,1.328242,1.136229,0.576037,0.384025,-0.172618,-0.092313,-0.052845,-0.119773,-0.080306,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,23,1000,200,3,1.863108,1.416458,1.205225,0.657883,0.446650,1.714682,1.330846,1.138929,0.575753,0.383835,0.148426,0.085612,0.066296,0.082130,0.062814,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,24,1000,200,3,1.765009,1.325651,1.131298,0.633711,0.439358,1.697415,1.313125,1.120981,0.576435,0.384290,0.067594,0.012526,0.010317,0.057277,0.055068,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,25,1000,200,3,1.633822,1.282494,1.108371,0.525451,0.351328,1.684062,1.300629,1.108913,0.575149,0.383433,-0.050240,-0.018135,-0.000542,-0.049698,-0.032105,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,26,1000,200,3,1.737025,1.338984,1.187153,0.549872,0.398041,1.702521,1.318336,1.126243,0.576278,0.384185,0.034503,0.020648,0.060909,-0.026406,0.013856,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,27,1000,200,3,1.831539,1.332767,1.105903,0.725636,0.498772,1.710231,1.326255,1.134267,0.575964,0.383976,0.121307,0.006512,-0.028364,0.149672,0.114796,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,28,1000,200,3,1.670138,1.246407,1.056334,0.613804,0.423731,1.692273,1.308391,1.116450,0.575823,0.383882,-0.022135,-0.061984,-0.060116,0.037981,0.039849,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,29,1000,200,3,1.690331,1.329943,1.148231,0.542101,0.360389,1.701400,1.317547,1.125620,0.575781,0.383854,-0.011069,0.012396,0.022611,-0.033680,-0.023465,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,30,1000,200,3,1.715112,1.319761,1.137165,0.577947,0.395350,1.728145,1.345088,1.153559,0.574585,0.383057,-0.013033,-0.025326,-0.016395,0.003362,0.012294,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,31,1000,200,3,1.645777,1.280664,1.112194,0.533582,0.365112,1.680904,1.297823,1.106282,0.574621,0.383081,-0.035127,-0.017159,0.005912,-0.041039,-0.017969,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,32,1000,200,3,1.748895,1.395494,1.194582,0.554313,0.353402,1.665469,1.282059,1.090353,0.575116,0.383411,0.083426,0.113435,0.104229,-0.020803,-0.030009,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,33,1000,200,3,1.672032,1.261084,1.037612,0.634420,0.410948,1.703499,1.319734,1.127852,0.575646,0.383764,-0.031467,-0.058650,-0.090240,0.058773,0.027183,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,34,1000,200,3,1.717249,1.250716,1.085427,0.631821,0.466533,1.692392,1.309129,1.117498,0.574894,0.383263,0.024857,-0.058414,-0.032070,0.056927,0.083270,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,35,1000,200,3,1.766928,1.355065,1.109445,0.657482,0.411863,1.710076,1.326312,1.134429,0.575646,0.383764,0.056852,0.028754,-0.024984,0.081836,0.028098,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,36,1000,200,3,1.790553,1.377420,1.195674,0.594879,0.413133,1.707310,1.324338,1.132852,0.574459,0.382972,0.083243,0.053082,0.062822,0.020421,0.030161,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,37,1000,200,3,1.691482,1.290988,1.071825,0.619657,0.400495,1.704858,1.321060,1.129161,0.575697,0.383798,-0.013376,-0.030073,-0.057336,0.043960,0.016697,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,38,1000,200,3,1.707434,1.306109,1.093053,0.614381,0.401324,1.668701,1.284859,1.092938,0.575763,0.383842,0.038733,0.021250,0.000115,0.038618,0.017482,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,39,1000,200,3,1.815747,1.338262,1.078727,0.737020,0.477485,1.665879,1.282706,1.091120,0.574759,0.383173,0.149868,0.055556,-0.012393,0.162261,0.094312,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,40,1000,200,3,1.731164,1.327872,1.155044,0.576119,0.403292,1.703158,1.319792,1.128110,0.575048,0.383365,0.028006,0.008080,0.026935,0.001072,0.019926,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,41,1000,200,3,1.831270,1.373983,1.179810,0.651460,0.457287,1.678392,1.294918,1.103181,0.575211,0.383474,0.152878,0.079065,0.076629,0.076249,0.073813,,,,,,
lsem_i_oracleZ,7,N1000_nX200_sx3,42,1000,200,3,1.510604,1.266300,1.131248,0.379356,0.244304,1.742857,1.359162,1.167314,0.575543,0.383695,-0.232252,-0.092861,-0.036066,-0.196187,-0.139391,,,,,,
